month,category,customer_segment,order_status,net_revenue,discount,items,orders
2024-09-01,Furniture,Platinum,SHIPPED,256068.88,13843.41,6,2
2024-09-01,Furniture,Regular,CANCELLED,3373780.34,192942.04,94,32
2024-09-01,Furniture,Regular,DELIVERED,20661144.29,1902367.9000000001,627,205
2024-09-01,Furniture,Regular,PENDING,2911987.98,191612.2,77,26
2024-09-01,Furniture,Regular,RETURNED,2076345.71,174496.2,61,19
2024-09-01,Furniture,Regular,SHIPPED,3910711.47,297227.02,111,37
2024-09-01,Furniture,Silver,CANCELLED,689590.1699999999,67959.85,18,6
2024-09-01,Furniture,Silver,DELIVERED,5902836.11,537106.28,174,62
2024-09-01,Furniture,Silver,PENDING,879673.37,52879.98,36,11
2024-09-01,Furniture,Silver,RETURNED,187698.44,26757.52,9,3
2024-09-01,Furniture,Silver,SHIPPED,1349153.17,84069.41,39,15
2024-09-01,Home,Gold,CANCELLED,344498.81,7726.2699999999995,14,5
2024-09-01,Home,Gold,DELIVERED,3786048.73,368863.94,114,34
2024-09-01,Home,Gold,PENDING,490108.38,54121.36,17,6
2024-09-01,Home,Gold,RETURNED,245150.33000000002,33729.880000000005,13,4
2024-09-01,Home,Gold,SHIPPED,166790.46,0.0,6,2
2024-09-01,Home,Platinum,CANCELLED,174405.45,9179.23,4,2
2024-09-01,Home,Platinum,DELIVERED,2070937.47,134135.11,65,23
2024-09-01,Home,Platinum,PENDING,223190.64,8146.93,9,2
2024-09-01,Home,Platinum,SHIPPED,164928.99,14566.64,7,2
2024-09-01,Home,Regular,CANCELLED,3158654.5,359485.64,82,29
2024-09-01,Home,Regular,DELIVERED,21464574.41,2226422.0,616,215
2024-09-01,Home,Regular,PENDING,2420998.15,249835.88,89,22
2024-09-01,Home,Regular,RETURNED,2250199.14,174490.09,59,19
2024-09-01,Home,Regular,SHIPPED,3628828.04,354899.88,104,30
2024-09-01,Home,Silver,CANCELLED,1781915.88,89299.63,38,11
2024-09-01,Home,Silver,DELIVERED,7619639.49,533517.58,209,72
2024-09-01,Home,Silver,PENDING,324089.89,31683.21,17,5
2024-09-01,Home,Silver,RETURNED,783776.95,69190.81,23,9
2024-09-01,Home,Silver,SHIPPED,1833921.54,109864.96,46,13
2024-09-01,Sports,Gold,CANCELLED,754866.65,37949.96,16,6
2024-09-01,Sports,Gold,DELIVERED,5797623.2,433127.97000000003,149,45
2024-09-01,Sports,Gold,PENDING,413817.66000000003,34310.66,12,5
2024-09-01,Sports,Gold,RETURNED,475331.65,42717.33,15,4
2024-09-01,Sports,Gold,SHIPPED,345949.03,37027.020000000004,11,4
2024-09-01,Sports,Platinum,CANCELLED,317651.23,27823.94,12,4
2024-09-01,Sports,Platinum,DELIVERED,1914548.68,263700.55,48,17
2024-09-01,Sports,Platinum,PENDING,100945.6,11216.18,2,1
2024-09-01,Sports,Platinum,RETURNED,380339.87,18965.15,10,3
2024-09-01,Sports,Platinum,SHIPPED,105856.93,17685.6,2,2
2024-09-01,Sports,Regular,CANCELLED,3233072.63,312976.77,88,27
2024-09-01,Sports,Regular,DELIVERED,21275533.1,1453000.5,578,201
2024-09-01,Sports,Regular,PENDING,3571359.67,291462.68,109,38
2024-09-01,Sports,Regular,RETURNED,1781841.6,200394.97,67,20
2024-09-01,Sports,Regular,SHIPPED,3120679.46,210378.38,84,33
2024-09-01,Sports,Silver,CANCELLED,829364.17,56001.79,23,9
2024-09-01,Sports,Silver,DELIVERED,7184866.67,448813.96,190,64
2024-09-01,Sports,Silver,PENDING,743468.97,62361.88,24,8
2024-09-01,Sports,Silver,RETURNED,935680.4,34239.01,26,7
2024-09-01,Sports,Silver,SHIPPED,1525929.13,134877.26,47,16
2024-09-01,Toys,Gold,CANCELLED,225219.21,27806.86,6,3
2024-09-01,Toys,Gold,DELIVERED,4153727.55,295327.15,134,43
2024-09-01,Toys,Gold,PENDING,595002.49,9354.89,20,7
2024-09-01,Toys,Gold,RETURNED,189605.81,23147.300000000003,6,3
2024-09-01,Toys,Gold,SHIPPED,424775.87,24542.66,11,5
2024-09-01,Toys,Platinum,CANCELLED,321093.35,3385.01,7,3
2024-09-01,Toys,Platinum,DELIVERED,1664067.75,108421.51,53,24
2024-09-01,Toys,Platinum,PENDING,364368.38,27331.18,7,3
2024-09-01,Toys,Platinum,RETURNED,255425.92,20958.55,5,2
2024-09-01,Toys,Platinum,SHIPPED,122137.66,6428.3,2,1
2024-09-01,Toys,Regular,CANCELLED,1533060.8900000001,84501.2,63,21
2024-09-01,Toys,Regular,DELIVERED,20703348.4,1547372.1199999999,622,216
2024-09-01,Toys,Regular,PENDING,1608512.32,178394.21,54,19
2024-09-01,Toys,Regular,RETURNED,2323215.19,173083.27000000002,76,24
2024-09-01,Toys,Regular,SHIPPED,3724523.27,399033.08999999997,118,39
2024-09-01,Toys,Silver,CANCELLED,958604.75,26973.17,25,8
2024-09-01,Toys,Silver,DELIVERED,6948170.36,619880.68,212,74
2024-09-01,Toys,Silver,PENDING,1090060.52,49498.850000000006,34,11
2024-09-01,Toys,Silver,RETURNED,311575.16,39221.439999999995,9,3
2024-09-01,Toys,Silver,SHIPPED,722057.71,25022.059999999998,29,12
2024-10-01,Beauty,Gold,CANCELLED,574576.4,60119.84,13,6
2024-10-01,Beauty,Gold,DELIVERED,5224212.12,588673.01,135,51
2024-10-01,Beauty,Gold,PENDING,1042707.98,144542.33,22,7
2024-10-01,Beauty,Gold,RETURNED,440411.44,33801.15,11,4
2024-10-01,Beauty,Gold,SHIPPED,900517.44,54133.61,17,5
2024-10-01,Beauty,Platinum,CANCELLED,350685.63,50507.25,12,3
2024-10-01,Beauty,Platinum,DELIVERED,2076788.47,106210.25,52,19
2024-10-01,Beauty,Platinum,PENDING,215313.82,56111.5,12,4
2024-10-01,Beauty,Platinum,RETURNED,90849.73,10094.42,3,1
2024-10-01,Beauty,Platinum,SHIPPED,488832.5,28487.620000000003,10,4
2024-10-01,Beauty,Regular,CANCELLED,3047181.13,300409.57,72,25
2024-10-01,Beauty,Regular,DELIVERED,25192701.28,2251953.64,665,224
2024-10-01,Beauty,Regular,PENDING,1821430.17,103686.08,49,18
2024-10-01,Beauty,Regular,RETURNED,2643566.76,236945.06,63,24
2024-10-01,Beauty,Regular,SHIPPED,2479024.69,237227.47,86,29
2024-10-01,Beauty,Silver,CANCELLED,1765866.8800000001,106373.09,43,15
2024-10-01,Beauty,Silver,DELIVERED,9739369.17,687799.92,241,91
2024-10-01,Beauty,Silver,PENDING,747451.4500000001,85128.02,22,8
2024-10-01,Beauty,Silver,RETURNED,652872.38,32697.81,29,9
2024-10-01,Beauty,Silver,SHIPPED,1369687.1600000001,57560.0,32,11
2024-10-01,Books,Gold,CANCELLED,312175.69999999995,7160.29,6,2
2024-10-01,Books,Gold,DELIVERED,5130849.2,324901.18,134,50
2024-10-01,Books,Gold,PENDING,746937.0,43967.64,14,5
2024-10-01,Books,Gold,RETURNED,428698.83,63926.8,15,6
2024-10-01,Books,Gold,SHIPPED,1061056.78,189861.05,29,8
2024-10-01,Books,Platinum,CANCELLED,331226.2,11109.439999999999,10,4
2024-10-01,Books,Platinum,DELIVERED,2665204.61,312931.12,80,24
2024-10-01,Books,Platinum,PENDING,236676.34000000003,48086.28,6,2
2024-10-01,Books,Platinum,RETURNED,20510.48,2278.94,1,1
2024-10-01,Books,Platinum,SHIPPED,274755.68000000005,8349.65,8,3
2024-10-01,Books,Regular,CANCELLED,4441817.36,389704.77999999997,112,33
2024-10-01,Books,Regular,DELIVERED,24442148.32,1675688.22,650,226
2024-10-01,Books,Regular,PENDING,2816356.66,236952.57,70,24
2024-10-01,Books,Regular,RETURNED,2550833.91,315373.19,74,26
2024-10-01,Books,Regular,SHIPPED,2273824.68,223759.65,70,23
2024-10-01,Books,Silver,CANCELLED,898654.2899999999,111088.37,28,9
2024-10-01,Books,Silver,DELIVERED,10155746.72,793485.86,263,87
2024-10-01,Books,Silver,PENDING,863731.14,26937.309999999998,22,7
2024-10-01,Books,Silver,RETURNED,607377.79,70673.98000000001,11,4
2024-10-01,Books,Silver,SHIPPED,1429130.8399999999,115815.69,37,12
2024-10-01,Electronics,Gold,CANCELLED,459272.20999999996,51976.69,11,5
2024-10-01,Electronics,Gold,DELIVERED,3880107.88,314863.45,115,42
2024-10-01,Electronics,Gold,PENDING,753890.96,22124.72,15,5
2024-10-01,Electronics,Gold,RETURNED,1278551.29,68310.14,28,9
2024-10-01,Electronics,Gold,SHIPPED,190809.65000000002,14140.779999999999,7,3
2024-10-01,Electronics,Platinum,CANCELLED,408321.49,7899.99,8,3
2024-10-01,Electronics,Platinum,DELIVERED,1094393.36,116525.73,41,17
2024-10-01,Electronics,Platinum,PENDING,260572.5,17341.11,8,2
2024-10-01,Electronics,Platinum,RETURNED,215482.82,34120.72,6,2
2024-10-01,Electronics,Platinum,SHIPPED,423914.33999999997,36113.9,12,4
2024-10-01,Electronics,Regular,CANCELLED,2439737.11,210791.47,71,23
2024-10-01,Electronics,Regular,DELIVERED,23455105.28,2070055.53,697,229
2024-10-01,Electronics,Regular,PENDING,2895349.36,274924.41,76,23
2024-10-01,Electronics,Regular,RETURNED,1849288.86,85094.77,61,21
2024-10-01,Electronics,Regular,SHIPPED,2260906.56,149119.42,66,18
2024-10-01,Electronics,Silver,CANCELLED,825294.85,88598.98,27,10
2024-10-01,Electronics,Silver,DELIVERED,7281446.99,597563.27,210,76
2024-10-01,Electronics,Silver,PENDING,1374132.88,129597.63,31,10
2024-10-01,Electronics,Silver,RETURNED,652178.34,61948.29,17,7
2024-10-01,Electronics,Silver,SHIPPED,1263918.89,164394.2,38,12
2024-10-01,Fashion,Gold,CANCELLED,574833.8,34967.97,14,5
2024-10-01,Fashion,Gold,DELIVERED,4670863.95,523268.44,138,47
2024-10-01,Fashion,Gold,PENDING,344588.54000000004,30851.05,11,3
2024-10-01,Fashion,Gold,RETURNED,274159.05,720.9,5,2
2024-10-01,Fashion,Gold,SHIPPED,614835.71,27248.309999999998,10,4
2024-10-01,Fashion,Platinum,CANCELLED,12392.39,1376.93,1,1
2024-10-01,Fashion,Platinum,DELIVERED,2202056.17,160211.56,53,16
2024-10-01,Fashion,Platinum,PENDING,379442.92000000004,11225.2,8,1
2024-10-01,Fashion,Platinum,RETURNED,84903.14,21225.79,3,1
2024-10-01,Fashion,Platinum,SHIPPED,334600.4,20966.39,10,4
2024-10-01,Fashion,Regular,CANCELLED,2828120.27,202228.75,77,34
2024-10-01,Fashion,Regular,DELIVERED,22563497.68,1891562.59,644,215
2024-10-01,Fashion,Regular,PENDING,2786469.11,324864.64,75,25
2024-10-01,Fashion,Regular,RETURNED,3378127.2600000002,196286.37,87,29
2024-10-01,Fashion,Regular,SHIPPED,3435373.1,212594.45,89,29
2024-10-01,Fashion,Silver,CANCELLED,1035784.7999999999,87493.4,40,11
2024-10-01,Fashion,Silver,DELIVERED,8460856.33,740555.7,234,80
2024-10-01,Fashion,Silver,PENDING,581455.0,54337.48,20,5
2024-10-01,Fashion,Silver,RETURNED,738070.26,87355.58,23,7
2024-10-01,Fashion,Silver,SHIPPED,858117.95,41646.2,20,9
2024-10-01,Furniture,Gold,CANCELLED,195234.09,25248.23,5,2
2024-10-01,Furniture,Gold,DELIVERED,4879789.94,401424.9,139,47
2024-10-01,Furniture,Gold,PENDING,761699.27,100149.14,21,7
2024-10-01,Furniture,Gold,RETURNED,316360.41,39160.76,12,4
2024-10-01,Furniture,Gold,SHIPPED,312934.69,29259.62,11,5
2024-10-01,Furniture,Platinum,CANCELLED,349236.06,30613.59,9,3
2024-10-01,Furniture,Platinum,DELIVERED,1212652.43,98906.40999999999,38,16
2024-10-01,Furniture,Platinum,PENDING,96206.61,24051.65,2,1
2024-10-01,Furniture,Platinum,RETURNED,175579.14,19508.79,3,1
2024-10-01,Furniture,Platinum,SHIPPED,237753.51,64606.55,9,2
2024-10-01,Furniture,Regular,CANCELLED,2881615.74,242178.15,91,33
2024-10-01,Furniture,Regular,DELIVERED,23082806.14,1975450.08,720,233
2024-10-01,Furniture,Regular,PENDING,2192261.9,184888.66999999998,58,18
2024-10-01,Furniture,Regular,RETURNED,1914023.91,150400.15,64,21
2024-10-01,Furniture,Regular,SHIPPED,2269180.4899999998,239990.13,74,22
2024-10-01,Furniture,Silver,CANCELLED,777356.2,74535.82,22,7
2024-10-01,Furniture,Silver,DELIVERED,7776242.15,646168.11,245,82
2024-10-01,Furniture,Silver,PENDING,673092.0700000001,71156.58,14,6
2024-10-01,Furniture,Silver,RETURNED,530096.66,50378.57,14,6
2024-10-01,Furniture,Silver,SHIPPED,852380.01,78166.36,22,9
2024-10-01,Home,Gold,CANCELLED,375822.63,19961.86,12,6
2024-10-01,Home,Gold,DELIVERED,4140447.73,336499.25,130,47
2024-10-01,Home,Gold,PENDING,511126.62,66988.48,15,5
2024-10-01,Home,Gold,RETURNED,611553.6799999999,42885.520000000004,14,4
2024-10-01,Home,Gold,SHIPPED,377587.28,62960.6,16,5
2024-10-01,Home,Platinum,CANCELLED,686846.47,51968.89,19,5
2024-10-01,Home,Platinum,DELIVERED,1491956.6,169442.78,58,19
2024-10-01,Home,Platinum,RETURNED,217700.34000000003,4513.78,8,2
2024-10-01,Home,Platinum,SHIPPED,405267.13,5947.66,11,5
2024-10-01,Home,Regular,CANCELLED,2382489.29,155520.66,67,23
2024-10-01,Home,Regular,DELIVERED,25020996.69,2224809.95,723,244
2024-10-01,Home,Regular,PENDING,2575525.46,108807.26,64,21
2024-10-01,Home,Regular,RETURNED,1604899.92,114999.49,42,16
2024-10-01,Home,Regular,SHIPPED,3145551.39,300943.18,98,29
2024-10-01,Home,Silver,CANCELLED,1544746.77,257666.25,38,11
2024-10-01,Home,Silver,DELIVERED,9966682.44,942448.62,292,98
2024-10-01,Home,Silver,PENDING,463715.53,62775.07,19,8
2024-10-01,Home,Silver,RETURNED,523147.94999999995,37456.56,13,7
2024-10-01,Home,Silver,SHIPPED,1217841.26,55302.92,34,13
2024-10-01,Sports,Gold,CANCELLED,442611.54,14435.15,9,3
2024-10-01,Sports,Gold,DELIVERED,4278497.0,369295.92,112,37
2024-10-01,Sports,Gold,PENDING,451595.65,7590.28,13,3
2024-10-01,Sports,Gold,RETURNED,292631.36,18743.07,7,3
2024-10-01,Sports,Gold,SHIPPED,123960.02,4063.17,7,2
2024-10-01,Sports,Platinum,CANCELLED,166391.6,15864.33,7,3
2024-10-01,Sports,Platinum,DELIVERED,2530416.98,200356.02,60,20
2024-10-01,Sports,Platinum,PENDING,176399.58,0.0,3,1
2024-10-01,Sports,Platinum,RETURNED,118648.26,0.0,2,1
2024-10-01,Sports,Platinum,SHIPPED,334752.26,31953.04,15,6
2024-10-01,Sports,Regular,CANCELLED,2784821.26,197549.93,76,31
2024-10-01,Sports,Regular,DELIVERED,24156249.419999998,1694586.0,651,210
2024-10-01,Sports,Regular,PENDING,2500240.98,176025.46,69,23
2024-10-01,Sports,Regular,RETURNED,2246536.0100000002,221147.9,68,25
2024-10-01,Sports,Regular,SHIPPED,2403769.58,138324.84,71,23
2024-10-01,Sports,Silver,CANCELLED,878350.13,115952.19,29,7
2024-10-01,Sports,Silver,DELIVERED,9299385.62,743496.33,253,85
2024-10-01,Sports,Silver,PENDING,202475.75,16497.89,13,4
2024-10-01,Sports,Silver,RETURNED,1220850.4,143911.64,36,10
2024-10-01,Sports,Silver,SHIPPED,1180435.27,49748.85,29,11
2024-10-01,Toys,Gold,CANCELLED,539734.38,22506.91,12,4
2024-10-01,Toys,Gold,DELIVERED,3631450.94,307189.6,122,41
2024-10-01,Toys,Gold,PENDING,800020.69,106376.47,18,5
2024-10-01,Toys,Gold,RETURNED,160586.24,1580.76,10,3
2024-10-01,Toys,Gold,SHIPPED,307678.5,25427.2,9,3
2024-10-01,Toys,Platinum,CANCELLED,641490.88,11774.789999999999,16,3
2024-10-01,Toys,Platinum,DELIVERED,1337589.09,103664.88,41,18
2024-10-01,Toys,Platinum,PENDING,646588.7,27699.7,13,3
2024-10-01,Toys,Platinum,RETURNED,79811.29000000001,2460.26,3,2
2024-10-01,Toys,Platinum,SHIPPED,197583.88,21953.76,4,1
2024-10-01,Toys,Regular,CANCELLED,2871215.44,244657.07,85,24
2024-10-01,Toys,Regular,DELIVERED,24301577.52,2106458.57,742,254
2024-10-01,Toys,Regular,PENDING,1370266.3800000001,54133.69,57,23
2024-10-01,Toys,Regular,RETURNED,2498924.49,154674.86,75,26
2024-10-01,Toys,Regular,SHIPPED,3687431.2600000002,311992.03,106,31
2024-10-01,Toys,Silver,CANCELLED,668661.13,32940.4,27,10
2024-10-01,Toys,Silver,DELIVERED,6687720.96,556930.75,228,81
2024-10-01,Toys,Silver,PENDING,357831.92,71839.77,12,3
2024-10-01,Toys,Silver,RETURNED,649019.59,96979.23,15,5
2024-10-01,Toys,Silver,SHIPPED,1588633.07,84971.96,40,11
2024-11-01,Beauty,Gold,CANCELLED,613856.99,36816.979999999996,17,7
2024-11-01,Beauty,Gold,DELIVERED,4631008.81,381884.69,129,44
2024-11-01,Beauty,Gold,PENDING,410012.57999999996,9269.78,10,3
2024-11-01,Beauty,Gold,RETURNED,61479.35,4915.45,8,2
2024-11-01,Beauty,Gold,SHIPPED,908957.91,57023.26,34,10
2024-11-01,Beauty,Platinum,CANCELLED,160279.82,3306.65,7,2
2024-11-01,Beauty,Platinum,DELIVERED,696414.25,109269.77,17,10
2024-11-01,Beauty,Platinum,PENDING,365318.32,22714.27,6,3
2024-11-01,Beauty,Platinum,SHIPPED,440917.73000000004,41883.05,15,3
2024-11-01,Beauty,Regular,CANCELLED,2428715.34,141220.07,56,22
2024-11-01,Beauty,Regular,DELIVERED,17017620.51,1669081.04,484,175
2024-11-01,Beauty,Regular,PENDING,1692515.72,143493.37,45,14
2024-11-01,Beauty,Regular,RETURNED,2176327.9,165811.27000000002,45,15
2024-11-01,Beauty,Regular,SHIPPED,4667294.34,424138.62,137,41
2024-11-01,Beauty,Silver,CANCELLED,695773.56,62267.57,31,10
2024-11-01,Beauty,Silver,DELIVERED,7480891.4,628787.62,200,67
2024-11-01,Beauty,Silver,PENDING,734497.85,15405.65,23,8
2024-11-01,Beauty,Silver,RETURNED,849178.43,158739.04,23,9
2024-11-01,Beauty,Silver,SHIPPED,556762.68,51010.46,19,9
2024-11-01,Books,Gold,CANCELLED,720606.12,32428.07,18,7
2024-11-01,Books,Gold,DELIVERED,4466468.59,330546.8,121,43
2024-11-01,Books,Gold,PENDING,56930.380000000005,0.0,6,1
2024-11-01,Books,Gold,RETURNED,283565.45999999996,5016.59,7,3
2024-11-01,Books,Gold,SHIPPED,489576.97000000003,37070.28,10,4
2024-11-01,Books,Platinum,CANCELLED,693369.98,79097.41,13,3
2024-11-01,Books,Platinum,DELIVERED,2979348.7199999997,302031.55,80,22
2024-11-01,Books,Platinum,PENDING,99928.41,1887.52,3,1
2024-11-01,Books,Platinum,RETURNED,111779.84,24908.23,5,3
2024-11-01,Books,Platinum,SHIPPED,678652.05,18906.09,19,5
2024-11-01,Books,Regular,CANCELLED,2925759.43,342724.32,73,26
2024-11-01,Books,Regular,DELIVERED,23919026.46,2362007.89,650,218
2024-11-01,Books,Regular,PENDING,1967180.53,163850.58000000002,59,18
2024-11-01,Books,Regular,RETURNED,2749728.3,163431.6,77,24
2024-11-01,Books,Regular,SHIPPED,4535856.29,380269.58,120,37
2024-11-01,Books,Silver,CANCELLED,872569.1699999999,47634.560000000005,30,12
2024-11-01,Books,Silver,DELIVERED,9250124.81,609326.2,242,83
2024-11-01,Books,Silver,PENDING,817788.19,115371.98000000001,29,12
2024-11-01,Books,Silver,RETURNED,613813.13,16258.720000000001,16,4
2024-11-01,Books,Silver,SHIPPED,1435385.02,103016.27,39,13
2024-11-01,Electronics,Gold,CANCELLED,583747.19,70522.39,18,5
2024-11-01,Electronics,Gold,DELIVERED,3797376.66,292767.51,102,36
2024-11-01,Electronics,Gold,PENDING,412971.79,21096.98,13,5
2024-11-01,Electronics,Gold,RETURNED,720838.84,29778.84,17,7
2024-11-01,Electronics,Gold,SHIPPED,208060.76,29885.62,6,3
2024-11-01,Electronics,Platinum,CANCELLED,7710.93,856.77,2,1
2024-11-01,Electronics,Platinum,DELIVERED,1198476.08,167361.84,41,14
2024-11-01,Electronics,Platinum,PENDING,12101.99,1344.67,2,1
2024-11-01,Electronics,Platinum,RETURNED,196963.16,34758.2,4,1
2024-11-01,Electronics,Platinum,SHIPPED,314833.93,15639.43,8,4
2024-11-01,Electronics,Regular,CANCELLED,2417905.68,254831.26,65,21
2024-11-01,Electronics,Regular,DELIVERED,18419108.72,1949466.82,517,179
2024-11-01,Electronics,Regular,PENDING,1908832.1400000001,94806.7,50,18
2024-11-01,Electronics,Regular,RETURNED,1336772.1,92748.69,43,15
2024-11-01,Electronics,Regular,SHIPPED,3025946.86,216577.72,85,32
2024-11-01,Electronics,Silver,CANCELLED,884410.9099999999,125899.37000000001,22,9
2024-11-01,Electronics,Silver,DELIVERED,6938672.83,594828.77,224,75
2024-11-01,Electronics,Silver,PENDING,657167.14,23900.66,22,10
2024-11-01,Electronics,Silver,RETURNED,422525.3,61653.67999999999,16,5
2024-11-01,Electronics,Silver,SHIPPED,731881.74,97816.53,27,9
2024-11-01,Fashion,Gold,CANCELLED,350655.19,12981.609999999999,9,3
2024-11-01,Fashion,Gold,DELIVERED,3309171.08,205431.29,95,31
2024-11-01,Fashion,Gold,PENDING,597620.1799999999,40909.41,15,6
2024-11-01,Fashion,Gold,RETURNED,212503.9,34929.75,10,4
2024-11-01,Fashion,Gold,SHIPPED,389158.11,3334.16,9,5
2024-11-01,Fashion,Platinum,CANCELLED,512540.7,48318.979999999996,12,4
2024-11-01,Fashion,Platinum,DELIVERED,936585.63,89569.64,28,12
2024-11-01,Fashion,Platinum,PENDING,14138.69,744.14,1,1
2024-11-01,Fashion,Platinum,RETURNED,77106.22,8567.36,2,1
2024-11-01,Fashion,Platinum,SHIPPED,396777.32,28869.29,10,4
2024-11-01,Fashion,Regular,CANCELLED,3262114.82,219276.65,88,32
2024-11-01,Fashion,Regular,DELIVERED,20357518.73,1767188.23,571,195
2024-11-01,Fashion,Regular,PENDING,2703483.94,332162.08999999997,78,25
2024-11-01,Fashion,Regular,RETURNED,1650269.57,170672.69999999998,44,18
2024-11-01,Fashion,Regular,SHIPPED,2475317.69,272145.49,85,29
2024-11-01,Fashion,Silver,CANCELLED,1666928.1900000002,120694.87,36,13
2024-11-01,Fashion,Silver,DELIVERED,6506850.63,471385.63,186,67
2024-11-01,Fashion,Silver,PENDING,1362322.29,93029.26999999999,30,10
2024-11-01,Fashion,Silver,RETURNED,1181033.46,83503.28,43,9
2024-11-01,Fashion,Silver,SHIPPED,1313145.13,100925.79,45,14
2024-11-01,Furniture,Gold,CANCELLED,603466.13,45886.61,19,5
2024-11-01,Furniture,Gold,DELIVERED,5436072.47,343503.83,143,50
2024-11-01,Furniture,Gold,PENDING,861662.59,113710.48000000001,16,6
2024-11-01,Furniture,Gold,RETURNED,46653.53,1653.29,6,3
2024-11-01,Furniture,Gold,SHIPPED,994279.64,52049.09,23,9
2024-11-01,Furniture,Platinum,CANCELLED,679890.74,79622.99,20,5
2024-11-01,Furniture,Platinum,DELIVERED,1715194.8599999999,167509.99,59,16
2024-11-01,Furniture,Platinum,PENDING,387918.68,33538.73,13,3
2024-11-01,Furniture,Platinum,RETURNED,237721.65,35221.64,7,1
2024-11-01,Furniture,Platinum,SHIPPED,719523.09,40771.53,13,5
2024-11-01,Furniture,Regular,CANCELLED,3096712.6,342339.81,97,28
2024-11-01,Furniture,Regular,DELIVERED,17393077.36,1459045.67,514,183
2024-11-01,Furniture,Regular,PENDING,1077188.03,50444.409999999996,34,13
2024-11-01,Furniture,Regular,RETURNED,1152889.02,77256.3,29,12
2024-11-01,Furniture,Regular,SHIPPED,2715920.72,194142.09,91,36
2024-11-01,Furniture,Silver,CANCELLED,1405095.8,89453.06999999999,42,14
2024-11-01,Furniture,Silver,DELIVERED,5983206.19,644867.3300000001,203,66
2024-11-01,Furniture,Silver,PENDING,835843.1,103866.11,24,7
2024-11-01,Furniture,Silver,RETURNED,984734.72,114765.29000000001,34,9
2024-11-01,Furniture,Silver,SHIPPED,1112567.34,138729.69,31,10
2024-11-01,Home,Gold,CANCELLED,645998.47,61626.39,23,9
2024-11-01,Home,Gold,DELIVERED,4439637.01,297154.51,129,40
2024-11-01,Home,Gold,PENDING,187094.46,62364.82,6,2
2024-11-01,Home,Gold,RETURNED,71406.92,0.0,1,1
2024-11-01,Home,Gold,SHIPPED,1357699.5,188189.61000000002,32,8
2024-11-01,Home,Platinum,CANCELLED,519113.31,67062.84,13,4
2024-11-01,Home,Platinum,DELIVERED,1129499.47,91429.83,38,17
2024-11-01,Home,Platinum,PENDING,136365.34,0.0,2,1
2024-11-01,Home,Platinum,RETURNED,266120.6,0.0,4,1
2024-11-01,Home,Platinum,SHIPPED,39317.5,2069.34,1,1
2024-11-01,Home,Regular,CANCELLED,3898883.51,305318.45,105,32
2024-11-01,Home,Regular,DELIVERED,20789221.37,1938031.55,597,195
2024-11-01,Home,Regular,PENDING,2278227.63,168397.06,50,17
2024-11-01,Home,Regular,RETURNED,2638193.09,150918.43,69,20
2024-11-01,Home,Regular,SHIPPED,2972051.65,222447.31,91,35
2024-11-01,Home,Silver,CANCELLED,1322769.0,203765.66,33,12
2024-11-01,Home,Silver,DELIVERED,6129700.02,514162.92000000004,172,58
2024-11-01,Home,Silver,PENDING,721619.92,56185.09,16,6
2024-11-01,Home,Silver,RETURNED,502399.26,36994.78,15,5
2024-11-01,Home,Silver,SHIPPED,903083.49,79763.08,28,10
2024-11-01,Sports,Gold,CANCELLED,533824.9299999999,24842.07,12,4
