payment_date,payment_method,payment_status,payment_count,payment_amount,refund_amount,net_payment_amount
2024-06-13,Credit Card,SUCCESS,7,2511814.91,0.00,2511814.91
2024-06-13,Debit Card,FAILED,2,1068194.80,0.00,1068194.80
2024-06-13,Debit Card,PENDING,1,52088.01,0.00,52088.01
2024-06-13,Debit Card,REFUNDED,1,128810.90,128810.90,0.00
2024-06-13,Debit Card,SUCCESS,7,2596765.74,0.00,2596765.74
2024-06-13,Net Banking,FAILED,1,333953.42,0.00,333953.42
2024-06-13,Net Banking,PENDING,1,673666.70,0.00,673666.70
2024-06-13,Net Banking,REFUNDED,2,1191006.89,1191006.89,0.00
2024-06-13,Net Banking,SUCCESS,7,1790740.18,0.00,1790740.18
2024-06-13,Upi,FAILED,1,39318.94,0.00,39318.94
2024-06-13,Upi,PENDING,2,108848.74,0.00,108848.74
2024-06-13,Upi,SUCCESS,3,611225.97,0.00,611225.97
2024-06-13,Wallet,FAILED,2,600943.91,0.00,600943.91
2024-06-13,Wallet,REFUNDED,4,1183518.81,1183518.81,0.00
2024-06-13,Wallet,SUCCESS,7,1835439.30,0.00,1835439.30
2024-06-14,Credit Card,FAILED,2,300859.70,0.00,300859.70
2024-06-14,Credit Card,PENDING,1,181246.32,0.00,181246.32
2024-06-14,Credit Card,REFUNDED,1,59541.84,59541.84,0.00
2024-06-14,Credit Card,SUCCESS,6,2445925.41,0.00,2445925.41
2024-06-14,Debit Card,PENDING,2,318943.32,0.00,318943.32
2024-06-14,Debit Card,REFUNDED,3,694654.12,694654.12,0.00
2024-06-14,Debit Card,SUCCESS,7,2067893.11,0.00,2067893.11
2024-06-14,Net Banking,PENDING,1,34172.53,0.00,34172.53
2024-06-14,Net Banking,REFUNDED,3,888008.94,888008.94,0.00
2024-06-14,Net Banking,SUCCESS,12,3532512.26,0.00,3532512.26
2024-06-14,Upi,FAILED,3,932973.40,0.00,932973.40
2024-06-14,Upi,PENDING,1,65423.43,0.00,65423.43
2024-06-14,Upi,REFUNDED,2,548286.56,548286.56,0.00
2024-06-14,Upi,SUCCESS,11,2848632.77,0.00,2848632.77
2024-06-14,Wallet,FAILED,2,352479.05,0.00,352479.05
2024-06-14,Wallet,REFUNDED,1,269056.13,269056.13,0.00
2024-06-14,Wallet,SUCCESS,2,355732.26,0.00,355732.26
2024-06-15,Credit Card,REFUNDED,3,706113.91,706113.91,0.00
2024-06-15,Credit Card,SUCCESS,7,1934114.41,0.00,1934114.41
2024-06-15,Debit Card,FAILED,2,629719.75,0.00,629719.75
2024-06-15,Debit Card,REFUNDED,2,608268.71,608268.71,0.00
2024-06-15,Debit Card,SUCCESS,8,2633029.28,0.00,2633029.28
2024-06-15,Net Banking,FAILED,2,134803.89,0.00,134803.89
2024-06-15,Net Banking,PENDING,1,199359.42,0.00,199359.42
2024-06-15,Net Banking,REFUNDED,1,79579.11,79579.11,0.00
2024-06-15,Net Banking,SUCCESS,7,1378665.15,0.00,1378665.15
2024-06-15,Upi,FAILED,2,975729.66,0.00,975729.66
2024-06-15,Upi,PENDING,1,228689.88,0.00,228689.88
2024-06-15,Upi,REFUNDED,2,616196.74,616196.74,0.00
2024-06-15,Upi,SUCCESS,11,2958945.90,0.00,2958945.90
2024-06-15,Wallet,FAILED,3,786540.19,0.00,786540.19
2024-06-15,Wallet,REFUNDED,1,438065.13,438065.13,0.00
2024-06-15,Wallet,SUCCESS,8,1633447.90,0.00,1633447.90
2024-06-16,Credit Card,PENDING,1,519110.09,0.00,519110.09
2024-06-16,Credit Card,REFUNDED,3,584266.55,584266.55,0.00
2024-06-16,Credit Card,SUCCESS,8,2598958.67,0.00,2598958.67
2024-06-16,Debit Card,FAILED,3,1263686.96,0.00,1263686.96
2024-06-16,Debit Card,SUCCESS,12,2283769.54,0.00,2283769.54
2024-06-16,Net Banking,FAILED,2,461573.85,0.00,461573.85
2024-06-16,Net Banking,SUCCESS,12,2812471.74,0.00,2812471.74
2024-06-16,Upi,PENDING,1,447893.32,0.00,447893.32
2024-06-16,Upi,REFUNDED,2,441286.42,441286.42,0.00
2024-06-16,Upi,SUCCESS,12,2409900.08,0.00,2409900.08
2024-06-16,Wallet,REFUNDED,1,49822.91,49822.91,0.00
2024-06-16,Wallet,SUCCESS,3,521756.38,0.00,521756.38
2024-06-17,Credit Card,FAILED,2,753923.41,0.00,753923.41
2024-06-17,Credit Card,PENDING,1,48125.68,0.00,48125.68
2024-06-17,Credit Card,REFUNDED,1,269715.82,269715.82,0.00
2024-06-17,Credit Card,SUCCESS,5,2075054.81,0.00,2075054.81
2024-06-17,Debit Card,PENDING,1,349980.54,0.00,349980.54
2024-06-17,Debit Card,REFUNDED,2,303198.78,303198.78,0.00
2024-06-17,Debit Card,SUCCESS,8,1767404.65,0.00,1767404.65
2024-06-17,Net Banking,FAILED,2,432647.81,0.00,432647.81
2024-06-17,Net Banking,SUCCESS,8,1395712.41,0.00,1395712.41
2024-06-17,Upi,FAILED,1,610786.39,0.00,610786.39
2024-06-17,Upi,PENDING,1,155127.83,0.00,155127.83
2024-06-17,Upi,REFUNDED,3,1254963.49,1254963.49,0.00
2024-06-17,Upi,SUCCESS,8,2683423.41,0.00,2683423.41
2024-06-17,Wallet,FAILED,1,217944.88,0.00,217944.88
2024-06-17,Wallet,REFUNDED,3,693464.15,693464.15,0.00
2024-06-17,Wallet,SUCCESS,7,2899357.03,0.00,2899357.03
2024-06-18,Credit Card,FAILED,2,155528.21,0.00,155528.21
2024-06-18,Credit Card,PENDING,1,249461.18,0.00,249461.18
2024-06-18,Credit Card,REFUNDED,2,621423.58,621423.58,0.00
2024-06-18,Credit Card,SUCCESS,9,2890010.35,0.00,2890010.35
2024-06-18,Debit Card,FAILED,3,1046799.03,0.00,1046799.03
2024-06-18,Debit Card,REFUNDED,3,863160.72,863160.72,0.00
2024-06-18,Debit Card,SUCCESS,8,1705929.65,0.00,1705929.65
2024-06-18,Net Banking,FAILED,3,1052698.35,0.00,1052698.35
2024-06-18,Net Banking,PENDING,3,671984.95,0.00,671984.95
2024-06-18,Net Banking,SUCCESS,5,1123386.13,0.00,1123386.13
2024-06-18,Upi,FAILED,4,1356979.21,0.00,1356979.21
2024-06-18,Upi,REFUNDED,3,467608.77,467608.77,0.00
2024-06-18,Upi,SUCCESS,5,1045143.66,0.00,1045143.66
2024-06-18,Wallet,REFUNDED,2,971881.43,971881.43,0.00
2024-06-18,Wallet,SUCCESS,9,2842679.98,0.00,2842679.98
2024-06-19,Credit Card,FAILED,1,304365.21,0.00,304365.21
2024-06-19,Credit Card,SUCCESS,7,1798532.36,0.00,1798532.36
2024-06-19,Debit Card,FAILED,1,567822.90,0.00,567822.90
2024-06-19,Debit Card,PENDING,1,2997.70,0.00,2997.70
2024-06-19,Debit Card,REFUNDED,1,6559.33,6559.33,0.00
2024-06-19,Debit Card,SUCCESS,6,1158666.16,0.00,1158666.16
2024-06-19,Net Banking,FAILED,2,1084553.51,0.00,1084553.51
2024-06-19,Net Banking,PENDING,1,78154.85,0.00,78154.85
2024-06-19,Net Banking,REFUNDED,2,414885.90,414885.90,0.00
2024-06-19,Net Banking,SUCCESS,8,2067737.94,0.00,2067737.94
2024-06-19,Upi,FAILED,2,187420.33,0.00,187420.33
2024-06-19,Upi,PENDING,1,359293.13,0.00,359293.13
2024-06-19,Upi,REFUNDED,3,761961.26,761961.26,0.00
2024-06-19,Upi,SUCCESS,6,1740691.66,0.00,1740691.66
2024-06-19,Wallet,FAILED,1,185074.43,0.00,185074.43
2024-06-19,Wallet,PENDING,1,270560.14,0.00,270560.14
2024-06-19,Wallet,SUCCESS,10,3373859.88,0.00,3373859.88
2024-06-20,Credit Card,FAILED,2,836311.47,0.00,836311.47
2024-06-20,Credit Card,SUCCESS,2,360324.89,0.00,360324.89
2024-06-20,Debit Card,FAILED,2,458137.62,0.00,458137.62
2024-06-20,Debit Card,REFUNDED,2,743603.53,743603.53,0.00
2024-06-20,Debit Card,SUCCESS,11,2513602.14,0.00,2513602.14
2024-06-20,Net Banking,FAILED,1,534073.64,0.00,534073.64
2024-06-20,Net Banking,REFUNDED,3,1093344.03,1093344.03,0.00
2024-06-20,Net Banking,SUCCESS,7,2066427.74,0.00,2066427.74
2024-06-20,Upi,FAILED,1,158376.25,0.00,158376.25
2024-06-20,Upi,REFUNDED,2,646973.27,646973.27,0.00
2024-06-20,Upi,SUCCESS,10,3562259.23,0.00,3562259.23
2024-06-20,Wallet,FAILED,2,472206.64,0.00,472206.64
2024-06-20,Wallet,REFUNDED,1,317442.48,317442.48,0.00
2024-06-20,Wallet,SUCCESS,5,633945.78,0.00,633945.78
2024-06-21,Credit Card,FAILED,1,266027.03,0.00,266027.03
2024-06-21,Credit Card,SUCCESS,7,1456698.25,0.00,1456698.25
2024-06-21,Debit Card,FAILED,4,1267954.58,0.00,1267954.58
2024-06-21,Debit Card,REFUNDED,1,332179.21,332179.21,0.00
2024-06-21,Debit Card,SUCCESS,9,2296196.92,0.00,2296196.92
2024-06-21,Net Banking,PENDING,1,275813.96,0.00,275813.96
2024-06-21,Net Banking,REFUNDED,2,711918.88,711918.88,0.00
2024-06-21,Net Banking,SUCCESS,10,3388641.89,0.00,3388641.89
2024-06-21,Upi,SUCCESS,6,892937.25,0.00,892937.25
2024-06-21,Wallet,FAILED,2,463684.75,0.00,463684.75
2024-06-21,Wallet,REFUNDED,1,596030.21,596030.21,0.00
2024-06-21,Wallet,SUCCESS,11,3265386.23,0.00,3265386.23
2024-06-22,Credit Card,FAILED,1,232155.59,0.00,232155.59
2024-06-22,Credit Card,SUCCESS,5,829427.73,0.00,829427.73
2024-06-22,Debit Card,REFUNDED,2,474362.57,474362.57,0.00
2024-06-22,Debit Card,SUCCESS,7,1590497.56,0.00,1590497.56
2024-06-22,Net Banking,PENDING,1,85128.75,0.00,85128.75
2024-06-22,Net Banking,REFUNDED,3,1303333.89,1303333.89,0.00
2024-06-22,Net Banking,SUCCESS,11,2955880.46,0.00,2955880.46
2024-06-22,Upi,REFUNDED,4,1290633.88,1290633.88,0.00
2024-06-22,Upi,SUCCESS,11,3291653.89,0.00,3291653.89
2024-06-22,Wallet,PENDING,1,311038.42,0.00,311038.42
2024-06-22,Wallet,REFUNDED,1,36680.63,36680.63,0.00
2024-06-22,Wallet,SUCCESS,9,2879695.71,0.00,2879695.71
2024-06-23,Credit Card,PENDING,1,302454.20,0.00,302454.20
2024-06-23,Credit Card,REFUNDED,1,331533.49,331533.49,0.00
2024-06-23,Credit Card,SUCCESS,6,1785611.63,0.00,1785611.63
2024-06-23,Debit Card,PENDING,1,585136.20,0.00,585136.20
2024-06-23,Debit Card,REFUNDED,2,415171.73,415171.73,0.00
2024-06-23,Debit Card,SUCCESS,4,1334243.36,0.00,1334243.36
2024-06-23,Net Banking,FAILED,1,134282.26,0.00,134282.26
2024-06-23,Net Banking,REFUNDED,2,233854.93,233854.93,0.00
2024-06-23,Net Banking,SUCCESS,10,2624624.46,0.00,2624624.46
2024-06-23,Upi,REFUNDED,1,319477.70,319477.70,0.00
2024-06-23,Upi,SUCCESS,5,2344446.08,0.00,2344446.08
2024-06-23,Wallet,FAILED,2,795198.73,0.00,795198.73
2024-06-23,Wallet,REFUNDED,1,46801.60,46801.60,0.00
2024-06-23,Wallet,SUCCESS,8,2095266.09,0.00,2095266.09
2024-06-24,Credit Card,FAILED,2,301831.44,0.00,301831.44
2024-06-24,Credit Card,REFUNDED,2,792674.08,792674.08,0.00
2024-06-24,Credit Card,SUCCESS,5,1418649.60,0.00,1418649.60
2024-06-24,Debit Card,FAILED,1,431912.24,0.00,431912.24
2024-06-24,Debit Card,PENDING,1,192223.84,0.00,192223.84
2024-06-24,Debit Card,REFUNDED,3,682678.72,682678.72,0.00
2024-06-24,Debit Card,SUCCESS,6,1830015.41,0.00,1830015.41
2024-06-24,Net Banking,REFUNDED,2,879781.39,879781.39,0.00
2024-06-24,Net Banking,SUCCESS,6,1213688.31,0.00,1213688.31
2024-06-24,Upi,PENDING,2,498113.52,0.00,498113.52
2024-06-24,Upi,REFUNDED,1,279976.23,279976.23,0.00
2024-06-24,Upi,SUCCESS,4,1271937.63,0.00,1271937.63
2024-06-24,Wallet,PENDING,1,157655.38,0.00,157655.38
2024-06-24,Wallet,REFUNDED,2,294057.13,294057.13,0.00
2024-06-24,Wallet,SUCCESS,7,1285709.41,0.00,1285709.41
2024-06-25,Credit Card,FAILED,3,645238.66,0.00,645238.66
2024-06-25,Credit Card,PENDING,1,560028.87,0.00,560028.87
2024-06-25,Credit Card,REFUNDED,4,1743390.43,1743390.43,0.00
2024-06-25,Credit Card,SUCCESS,10,4052967.58,0.00,4052967.58
2024-06-25,Debit Card,FAILED,2,410327.40,0.00,410327.40
2024-06-25,Debit Card,PENDING,1,68330.37,0.00,68330.37
2024-06-25,Debit Card,REFUNDED,2,710631.28,710631.28,0.00
2024-06-25,Debit Card,SUCCESS,11,3777075.17,0.00,3777075.17
2024-06-25,Net Banking,FAILED,1,358316.93,0.00,358316.93
2024-06-25,Net Banking,PENDING,1,114692.50,0.00,114692.50
2024-06-25,Net Banking,SUCCESS,9,1697426.75,0.00,1697426.75
2024-06-25,Upi,FAILED,1,503196.16,0.00,503196.16
2024-06-25,Upi,PENDING,2,681027.36,0.00,681027.36
2024-06-25,Upi,SUCCESS,11,3443924.36,0.00,3443924.36
2024-06-25,Wallet,FAILED,1,353089.56,0.00,353089.56
2024-06-25,Wallet,REFUNDED,2,607650.53,607650.53,0.00
2024-06-25,Wallet,SUCCESS,7,2111006.33,0.00,2111006.33
2024-06-26,Credit Card,REFUNDED,5,956241.06,956241.06,0.00
2024-06-26,Credit Card,SUCCESS,13,4035196.11,0.00,4035196.11
2024-06-26,Debit Card,FAILED,2,612306.62,0.00,612306.62
2024-06-26,Debit Card,REFUNDED,2,202721.69,202721.69,0.00
2024-06-26,Debit Card,SUCCESS,10,3324092.33,0.00,3324092.33
2024-06-26,Net Banking,FAILED,2,266636.77,0.00,266636.77
2024-06-26,Net Banking,REFUNDED,1,81092.45,81092.45,0.00
2024-06-26,Net Banking,SUCCESS,4,1507244.39,0.00,1507244.39
2024-06-26,Upi,FAILED,2,792612.36,0.00,792612.36
2024-06-26,Upi,PENDING,1,260093.09,0.00,260093.09
2024-06-26,Upi,REFUNDED,2,228819.84,228819.84,0.00
2024-06-26,Upi,SUCCESS,8,2671916.07,0.00,2671916.07
2024-06-26,Wallet,FAILED,1,353418.63,0.00,353418.63
2024-06-26,Wallet,PENDING,1,90841.20,0.00,90841.20
2024-06-26,Wallet,SUCCESS,6,1558365.11,0.00,1558365.11
2024-06-27,Credit Card,FAILED,6,1373389.89,0.00,1373389.89
2024-06-27,Credit Card,REFUNDED,2,790689.48,790689.48,0.00
2024-06-27,Credit Card,SUCCESS,6,1427971.59,0.00,1427971.59
2024-06-27,Debit Card,REFUNDED,2,531476.48,531476.48,0.00
2024-06-27,Debit Card,SUCCESS,8,2705247.06,0.00,2705247.06
2024-06-27,Net Banking,FAILED,1,120625.92,0.00,120625.92
2024-06-27,Net Banking,PENDING,1,494412.61,0.00,494412.61
2024-06-27,Net Banking,REFUNDED,2,342052.40,342052.40,0.00
2024-06-27,Net Banking,SUCCESS,6,2056026.82,0.00,2056026.82
2024-06-27,Upi,REFUNDED,1,224352.69,224352.69,0.00
2024-06-27,Upi,SUCCESS,6,1743787.22,0.00,1743787.22
2024-06-27,Wallet,FAILED,1,397080.25,0.00,397080.25
2024-06-27,Wallet,PENDING,3,306386.87,0.00,306386.87
2024-06-27,Wallet,REFUNDED,2,422294.61,422294.61,0.00
2024-06-27,Wallet,SUCCESS,6,822934.55,0.00,822934.55
2024-06-28,Credit Card,FAILED,1,233942.28,0.00,233942.28
2024-06-28,Credit Card,PENDING,1,4801.16,0.00,4801.16
2024-06-28,Credit Card,SUCCESS,12,3130810.58,0.00,3130810.58
2024-06-28,Debit Card,FAILED,1,210919.13,0.00,210919.13
2024-06-28,Debit Card,PENDING,1,82526.87,0.00,82526.87
2024-06-28,Debit Card,REFUNDED,1,474792.89,474792.89,0.00
2024-06-28,Debit Card,SUCCESS,2,354012.76,0.00,354012.76
2024-06-28,Net Banking,FAILED,4,1076648.03,0.00,1076648.03
2024-06-28,Net Banking,REFUNDED,3,1124096.72,1124096.72,0.00
2024-06-28,Net Banking,SUCCESS,7,2016114.61,0.00,2016114.61
2024-06-28,Upi,FAILED,1,175391.25,0.00,175391.25
2024-06-28,Upi,REFUNDED,1,257423.38,257423.38,0.00
2024-06-28,Upi,SUCCESS,13,2508202.60,0.00,2508202.60
2024-06-28,Wallet,FAILED,2,478096.65,0.00,478096.65
2024-06-28,Wallet,REFUNDED,2,554337.01,554337.01,0.00
2024-06-28,Wallet,SUCCESS,4,1501242.48,0.00,1501242.48
2024-06-29,Credit Card,PENDING,1,360295.81,0.00,360295.81
2024-06-29,Credit Card,REFUNDED,1,98524.86,98524.86,0.00
2024-06-29,Credit Card,SUCCESS,8,2497432.60,0.00,2497432.60
2024-06-29,Debit Card,FAILED,1,411149.83,0.00,411149.83
2024-06-29,Debit Card,REFUNDED,5,1623762.09,1623762.09,0.00
2024-06-29,Debit Card,SUCCESS,7,2056341.57,0.00,2056341.57
2024-06-29,Net Banking,PENDING,1,432763.03,0.00,432763.03
2024-06-29,Net Banking,REFUNDED,1,49492.46,49492.46,0.00
2024-06-29,Net Banking,SUCCESS,10,3078341.43,0.00,3078341.43
2024-06-29,Upi,FAILED,1,310457.89,0.00,310457.89
2024-06-29,Upi,REFUNDED,3,585125.85,585125.85,0.00
2024-06-29,Upi,SUCCESS,6,1786308.77,0.00,1786308.77
2024-06-29,Wallet,FAILED,2,544470.19,0.00,544470.19
2024-06-29,Wallet,PENDING,1,60265.12,0.00,60265.12
2024-06-29,Wallet,SUCCESS,7,2525779.76,0.00,2525779.76
2024-06-30,Credit Card,PENDING,2,731146.16,0.00,731146.16
2024-06-30,Credit Card,REFUNDED,2,506812.09,506812.09,0.00
2024-06-30,Credit Card,SUCCESS,9,2375470.54,0.00,2375470.54
2024-06-30,Debit Card,FAILED,1,212965.53,0.00,212965.53
2024-06-30,Debit Card,REFUNDED,4,1319792.26,1319792.26,0.00
2024-06-30,Debit Card,SUCCESS,7,2283085.47,0.00,2283085.47
2024-06-30,Net Banking,FAILED,1,478379.69,0.00,478379.69
2024-06-30,Net Banking,REFUNDED,2,699942.94,699942.94,0.00
2024-06-30,Net Banking,SUCCESS,5,954740.93,0.00,954740.93
2024-06-30,Upi,FAILED,3,1225233.68,0.00,1225233.68
2024-06-30,Upi,SUCCESS,3,656985.77,0.00,656985.77
2024-06-30,Wallet,FAILED,1,350230.61,0.00,350230.61
2024-06-30,Wallet,REFUNDED,1,264453.12,264453.12,0.00
2024-06-30,Wallet,SUCCESS,7,767115.78,0.00,767115.78
2024-07-01,Credit Card,FAILED,2,813848.23,0.00,813848.23
2024-07-01,Credit Card,REFUNDED,2,523862.20,523862.20,0.00
2024-07-01,Credit Card,SUCCESS,6,903327.58,0.00,903327.58
2024-07-01,Debit Card,FAILED,3,1318844.21,0.00,1318844.21
2024-07-01,Debit Card,PENDING,1,253069.44,0.00,253069.44
2024-07-01,Debit Card,REFUNDED,1,224716.75,224716.75,0.00
2024-07-01,Debit Card,SUCCESS,9,2187349.26,0.00,2187349.26
2024-07-01,Net Banking,REFUNDED,2,468326.83,468326.83,0.00
2024-07-01,Net Banking,SUCCESS,7,1343637.57,0.00,1343637.57
2024-07-01,Upi,FAILED,1,50266.89,0.00,50266.89
2024-07-01,Upi,REFUNDED,1,396343.98,396343.98,0.00
2024-07-01,Upi,SUCCESS,8,2548259.25,0.00,2548259.25
2024-07-01,Wallet,FAILED,2,301918.51,0.00,301918.51
2024-07-01,Wallet,REFUNDED,5,1634300.36,1634300.36,0.00
2024-07-01,Wallet,SUCCESS,12,3675961.39,0.00,3675961.39
2024-07-02,Credit Card,FAILED,1,291565.47,0.00,291565.47
2024-07-02,Credit Card,REFUNDED,4,1371432.96,1371432.96,0.00
2024-07-02,Credit Card,SUCCESS,8,1733708.68,0.00,1733708.68
2024-07-02,Debit Card,FAILED,1,97495.34,0.00,97495.34
2024-07-02,Debit Card,PENDING,1,424778.62,0.00,424778.62
2024-07-02,Debit Card,REFUNDED,1,274258.17,274258.17,0.00
2024-07-02,Debit Card,SUCCESS,6,1555389.03,0.00,1555389.03
2024-07-02,Net Banking,FAILED,2,343739.88,0.00,343739.88
2024-07-02,Net Banking,REFUNDED,1,216376.44,216376.44,0.00
2024-07-02,Net Banking,SUCCESS,3,1043597.72,0.00,1043597.72
2024-07-02,Upi,FAILED,1,147580.84,0.00,147580.84
2024-07-02,Upi,PENDING,1,330014.09,0.00,330014.09
2024-07-02,Upi,REFUNDED,2,534788.43,534788.43,0.00
2024-07-02,Upi,SUCCESS,10,2181595.61,0.00,2181595.61
2024-07-02,Wallet,FAILED,1,203983.92,0.00,203983.92
2024-07-02,Wallet,PENDING,1,268849.75,0.00,268849.75
2024-07-02,Wallet,REFUNDED,3,768776.32,768776.32,0.00
2024-07-02,Wallet,SUCCESS,8,1952882.81,0.00,1952882.81
2024-07-03,Credit Card,FAILED,1,285617.80,0.00,285617.80
2024-07-03,Credit Card,PENDING,1,339477.29,0.00,339477.29
2024-07-03,Credit Card,SUCCESS,10,3140152.05,0.00,3140152.05
2024-07-03,Debit Card,PENDING,1,193981.11,0.00,193981.11
2024-07-03,Debit Card,REFUNDED,1,125661.27,125661.27,0.00
2024-07-03,Debit Card,SUCCESS,9,1413863.61,0.00,1413863.61
2024-07-03,Net Banking,FAILED,2,461231.45,0.00,461231.45
2024-07-03,Net Banking,REFUNDED,2,355752.75,355752.75,0.00
2024-07-03,Net Banking,SUCCESS,8,1929619.07,0.00,1929619.07
2024-07-03,Upi,FAILED,1,418420.02,0.00,418420.02
2024-07-03,Upi,PENDING,1,375762.48,0.00,375762.48
2024-07-03,Upi,REFUNDED,3,721030.91,721030.91,0.00
2024-07-03,Upi,SUCCESS,7,1203147.68,0.00,1203147.68
2024-07-03,Wallet,REFUNDED,2,501794.75,501794.75,0.00
2024-07-03,Wallet,SUCCESS,6,1768849.88,0.00,1768849.88
2024-07-04,Credit Card,PENDING,1,235213.60,0.00,235213.60
2024-07-04,Credit Card,REFUNDED,3,273829.86,273829.86,0.00
2024-07-04,Credit Card,SUCCESS,6,1296899.26,0.00,1296899.26
2024-07-04,Debit Card,FAILED,1,197575.91,0.00,197575.91
2024-07-04,Debit Card,REFUNDED,6,1798117.03,1798117.03,0.00
2024-07-04,Debit Card,SUCCESS,3,359639.46,0.00,359639.46
2024-07-04,Net Banking,REFUNDED,5,1746973.14,1746973.14,0.00
2024-07-04,Net Banking,SUCCESS,8,2497511.12,0.00,2497511.12
2024-07-04,Upi,FAILED,1,24074.32,0.00,24074.32
2024-07-04,Upi,REFUNDED,1,203996.86,203996.86,0.00
2024-07-04,Upi,SUCCESS,7,1344588.25,0.00,1344588.25
2024-07-04,Wallet,PENDING,1,48221.29,0.00,48221.29
2024-07-04,Wallet,REFUNDED,2,560308.86,560308.86,0.00
2024-07-04,Wallet,SUCCESS,9,1896236.01,0.00,1896236.01
2024-07-05,Credit Card,FAILED,2,385542.21,0.00,385542.21
2024-07-05,Credit Card,REFUNDED,1,303354.50,303354.50,0.00
2024-07-05,Credit Card,SUCCESS,8,1730668.52,0.00,1730668.52
2024-07-05,Debit Card,FAILED,1,168831.38,0.00,168831.38
2024-07-05,Debit Card,REFUNDED,2,367338.30,367338.30,0.00
2024-07-05,Debit Card,SUCCESS,5,1644525.92,0.00,1644525.92
2024-07-05,Net Banking,FAILED,2,431437.28,0.00,431437.28
2024-07-05,Net Banking,REFUNDED,3,613168.72,613168.72,0.00
2024-07-05,Net Banking,SUCCESS,13,4291391.42,0.00,4291391.42
2024-07-05,Upi,REFUNDED,1,2795.14,2795.14,0.00
2024-07-05,Upi,SUCCESS,2,545891.04,0.00,545891.04
2024-07-05,Wallet,REFUNDED,2,777518.92,777518.92,0.00
2024-07-05,Wallet,SUCCESS,5,1680521.27,0.00,1680521.27
2024-07-06,Credit Card,SUCCESS,13,4135839.80,0.00,4135839.80
2024-07-06,Debit Card,PENDING,1,176871.33,0.00,176871.33
2024-07-06,Debit Card,REFUNDED,4,1409471.54,1409471.54,0.00
2024-07-06,Debit Card,SUCCESS,8,1831835.75,0.00,1831835.75
2024-07-06,Net Banking,REFUNDED,3,268189.54,268189.54,0.00
2024-07-06,Net Banking,SUCCESS,7,1716942.88,0.00,1716942.88
2024-07-06,Upi,FAILED,2,463078.45,0.00,463078.45
2024-07-06,Upi,REFUNDED,1,181984.62,181984.62,0.00
2024-07-06,Upi,SUCCESS,2,587164.80,0.00,587164.80
2024-07-06,Wallet,FAILED,1,272655.23,0.00,272655.23
2024-07-06,Wallet,REFUNDED,3,657234.69,657234.69,0.00
2024-07-06,Wallet,SUCCESS,9,2444070.51,0.00,2444070.51
2024-07-07,Credit Card,FAILED,1,313137.16,0.00,313137.16
2024-07-07,Credit Card,PENDING,1,154979.33,0.00,154979.33
2024-07-07,Credit Card,REFUNDED,3,608772.78,608772.78,0.00
2024-07-07,Credit Card,SUCCESS,6,1370184.86,0.00,1370184.86
2024-07-07,Debit Card,FAILED,3,477938.15,0.00,477938.15
2024-07-07,Debit Card,REFUNDED,3,758006.73,758006.73,0.00
2024-07-07,Debit Card,SUCCESS,7,1726661.30,0.00,1726661.30
2024-07-07,Net Banking,FAILED,3,1016805.55,0.00,1016805.55
2024-07-07,Net Banking,PENDING,1,329572.20,0.00,329572.20
2024-07-07,Net Banking,SUCCESS,11,1674443.77,0.00,1674443.77
2024-07-07,Upi,PENDING,1,318777.76,0.00,318777.76
2024-07-07,Upi,REFUNDED,2,686747.72,686747.72,0.00
2024-07-07,Upi,SUCCESS,12,3151854.13,0.00,3151854.13
2024-07-07,Wallet,FAILED,1,406229.66,0.00,406229.66
2024-07-07,Wallet,REFUNDED,1,322752.84,322752.84,0.00
2024-07-07,Wallet,SUCCESS,8,1523182.87,0.00,1523182.87
2024-07-08,Credit Card,SUCCESS,12,3887932.76,0.00,3887932.76
2024-07-08,Debit Card,FAILED,1,40268.54,0.00,40268.54
2024-07-08,Debit Card,PENDING,1,259220.41,0.00,259220.41
2024-07-08,Debit Card,SUCCESS,12,3647744.78,0.00,3647744.78
2024-07-08,Net Banking,FAILED,2,800509.59,0.00,800509.59
2024-07-08,Net Banking,REFUNDED,1,70672.34,70672.34,0.00
2024-07-08,Net Banking,SUCCESS,7,1833020.40,0.00,1833020.40
2024-07-08,Upi,PENDING,1,188185.98,0.00,188185.98
2024-07-08,Upi,REFUNDED,3,951567.02,951567.02,0.00
2024-07-08,Upi,SUCCESS,5,931034.10,0.00,931034.10
2024-07-08,Wallet,REFUNDED,4,722795.58,722795.58,0.00
2024-07-08,Wallet,SUCCESS,5,1136479.73,0.00,1136479.73
2024-07-09,Credit Card,FAILED,1,278180.92,0.00,278180.92
2024-07-09,Credit Card,REFUNDED,3,612064.70,612064.70,0.00
2024-07-09,Credit Card,SUCCESS,8,1803934.51,0.00,1803934.51
2024-07-09,Debit Card,FAILED,2,750468.39,0.00,750468.39
2024-07-09,Debit Card,SUCCESS,8,1837791.93,0.00,1837791.93
2024-07-09,Net Banking,FAILED,2,440267.83,0.00,440267.83
2024-07-09,Net Banking,REFUNDED,1,577601.76,577601.76,0.00
2024-07-09,Net Banking,SUCCESS,11,2704025.71,0.00,2704025.71
2024-07-09,Upi,SUCCESS,2,699153.67,0.00,699153.67
2024-07-09,Wallet,FAILED,1,375093.41,0.00,375093.41
2024-07-09,Wallet,REFUNDED,4,526358.49,526358.49,0.00
2024-07-09,Wallet,SUCCESS,7,1837088.94,0.00,1837088.94
